userid,old usergroup,new_usergroup,new_usergroup,lc_access_id,course_id,course_name,course_alias,moduletype,catid,access
22322,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22322,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22322,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22322,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22327,12,13,Core 6-12 Year 2,8,42761,Intercultural Competence Inquiry (copy),copy-core-6-12-year-2-module-4,pd-copy,90,8
22327,12,13,Core 6-12 Year 2,8,42765,Mapping the Local and the Global (copy),copy-core-6-12-year-2-module-1,pd-copy,90,8
22327,12,13,Core 6-12 Year 2,8,42805,Visual Literacy and Inference Making (copy),copy-core-6-12-year-2-module-3,pd-copy,90,8
22327,12,13,Core 6-12 Year 2,8,42809,Global Interdependence Inquiry (copy),copy-core-6-12-year-2-module-2,pd-copy,90,8
22327,13,14,Core 6-12 Year 3,9,42773,Beyond Your Classroom (copy),copy-core-6-12-year-3-module-3,pd-copy,92,9
22327,13,14,Core 6-12 Year 3,9,42813,Engaging Students with Global Challenges (copy),copy-core-6-12-year-3-module-2,pd-copy,92,9
22327,13,14,Core 6-12 Year 3,9,42817,Understanding Student Global Competence (copy),copy-core-6-12-year-3-module-1,pd-copy,92,9
22327,13,14,Core 6-12 Year 3,9,42821,World Innovations (copy),copy-core-6-12-year-3-module-4,pd-copy,92,9
22327,74,74,A+ Schools,66,43029,Bringing the Arts to Your Global Classroom (copy),copy-a-module-1,pd-copy,659,66
22327,74,74,A+ Schools,66,43033,A+ Module 2 (copy),copy-a-module-2,pd-copy,659,66
22327,74,74,A+ Schools,66,43037,A+ Module 3 (copy),copy-a-module-3,pd-copy,659,66
22327,74,74,A+ Schools,66,43041,A+ Module 4 (copy),copy-a-module-4,pd-copy,659,66
22328,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22328,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22328,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22328,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22328,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22328,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22328,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22328,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22328,12,13,Core 6-12 Year 2,8,42761,Intercultural Competence Inquiry (copy),copy-core-6-12-year-2-module-4,pd-copy,90,8
22328,12,13,Core 6-12 Year 2,8,42765,Mapping the Local and the Global (copy),copy-core-6-12-year-2-module-1,pd-copy,90,8
22328,12,13,Core 6-12 Year 2,8,42805,Visual Literacy and Inference Making (copy),copy-core-6-12-year-2-module-3,pd-copy,90,8
22328,12,13,Core 6-12 Year 2,8,42809,Global Interdependence Inquiry (copy),copy-core-6-12-year-2-module-2,pd-copy,90,8
22328,13,14,Core 6-12 Year 3,9,42773,Beyond Your Classroom (copy),copy-core-6-12-year-3-module-3,pd-copy,92,9
22328,13,14,Core 6-12 Year 3,9,42813,Engaging Students with Global Challenges (copy),copy-core-6-12-year-3-module-2,pd-copy,92,9
22328,13,14,Core 6-12 Year 3,9,42817,Understanding Student Global Competence (copy),copy-core-6-12-year-3-module-1,pd-copy,92,9
22328,13,14,Core 6-12 Year 3,9,42821,World Innovations (copy),copy-core-6-12-year-3-module-4,pd-copy,92,9
22328,74,74,A+ Schools,66,43029,Bringing the Arts to Your Global Classroom (copy),copy-a-module-1,pd-copy,659,66
22328,74,74,A+ Schools,66,43033,A+ Module 2 (copy),copy-a-module-2,pd-copy,659,66
22328,74,74,A+ Schools,66,43037,A+ Module 3 (copy),copy-a-module-3,pd-copy,659,66
22328,74,74,A+ Schools,66,43041,A+ Module 4 (copy),copy-a-module-4,pd-copy,659,66
22331,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22331,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22331,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22331,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22331,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22331,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22331,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22331,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22337,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22337,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22337,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22337,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22337,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22337,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22337,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22337,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22337,12,13,Core 6-12 Year 2,8,42761,Intercultural Competence Inquiry (copy),copy-core-6-12-year-2-module-4,pd-copy,90,8
22337,12,13,Core 6-12 Year 2,8,42765,Mapping the Local and the Global (copy),copy-core-6-12-year-2-module-1,pd-copy,90,8
22337,12,13,Core 6-12 Year 2,8,42805,Visual Literacy and Inference Making (copy),copy-core-6-12-year-2-module-3,pd-copy,90,8
22337,12,13,Core 6-12 Year 2,8,42809,Global Interdependence Inquiry (copy),copy-core-6-12-year-2-module-2,pd-copy,90,8
22337,13,14,Core 6-12 Year 3,9,42773,Beyond Your Classroom (copy),copy-core-6-12-year-3-module-3,pd-copy,92,9
22337,13,14,Core 6-12 Year 3,9,42813,Engaging Students with Global Challenges (copy),copy-core-6-12-year-3-module-2,pd-copy,92,9
22337,13,14,Core 6-12 Year 3,9,42817,Understanding Student Global Competence (copy),copy-core-6-12-year-3-module-1,pd-copy,92,9
22337,13,14,Core 6-12 Year 3,9,42821,World Innovations (copy),copy-core-6-12-year-3-module-4,pd-copy,92,9
22337,74,74,A+ Schools,66,43029,Bringing the Arts to Your Global Classroom (copy),copy-a-module-1,pd-copy,659,66
22337,74,74,A+ Schools,66,43033,A+ Module 2 (copy),copy-a-module-2,pd-copy,659,66
22337,74,74,A+ Schools,66,43037,A+ Module 3 (copy),copy-a-module-3,pd-copy,659,66
22337,74,74,A+ Schools,66,43041,A+ Module 4 (copy),copy-a-module-4,pd-copy,659,66
22338,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22338,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22338,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22338,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22338,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22338,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22338,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22338,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22339,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22339,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22339,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22339,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22339,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22339,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22339,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22339,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22342,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22342,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22342,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22342,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22342,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22342,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22342,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22342,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22344,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22344,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22344,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22344,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22344,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22344,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22344,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22344,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22345,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22345,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22345,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22345,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22345,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22345,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22345,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22345,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22346,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22346,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22346,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22346,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22346,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22346,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22346,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22346,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22354,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22354,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22354,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22354,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22354,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22354,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22354,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22354,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22354,74,74,A+ Schools,66,43029,Bringing the Arts to Your Global Classroom (copy),copy-a-module-1,pd-copy,659,66
22354,74,74,A+ Schools,66,43033,A+ Module 2 (copy),copy-a-module-2,pd-copy,659,66
22354,74,74,A+ Schools,66,43037,A+ Module 3 (copy),copy-a-module-3,pd-copy,659,66
22354,74,74,A+ Schools,66,43041,A+ Module 4 (copy),copy-a-module-4,pd-copy,659,66
22377,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22377,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22377,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22377,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22377,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22377,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22377,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22377,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22383,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22383,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22383,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22383,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22383,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22383,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22383,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22383,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22389,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22389,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22389,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22389,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22389,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22389,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22389,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22389,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22396,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22396,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22396,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22396,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22396,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22396,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22396,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22396,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22425,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22425,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22425,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22425,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22425,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22425,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22425,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22425,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22428,34,58,DL K-5 Year 2,14,42885,Intercultural Competence in the Immersion Classroom (copy),copy-dl-k-5-year-2-module-1,pd-copy,189,14
22428,34,58,DL K-5 Year 2,14,42889,Culturally Responsive Immersion Classroom (copy),copy-dl-k-5-year-2-module-2,pd-copy,189,14
22428,34,58,DL K-5 Year 2,14,42893,Inquiry-based Balanced Literacy (copy),copy-dl-k-5-year-2-module-3,pd-copy,189,14
22428,34,58,DL K-5 Year 2,14,42897,Student-led Projects in the Immersion Classroom (copy),copy-dl-k-5-year-2-module-4,pd-copy,189,14
22428,58,71,DL K-5 Year 3,15,42969,Reflective Practice in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-1,pd-copy,654,15
22428,58,71,DL K-5 Year 3,15,42973,Performance Assessments in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-2,pd-copy,654,15
22428,58,71,DL K-5 Year 3,15,42977,Creating a Student-Centered Immersion Classroom (copy),copy-dl-k-5-year-3-module-3,pd-copy,654,15
22428,58,71,DL K-5 Year 3,15,42981,Promoting Student Talk in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-4,pd-copy,654,15
22431,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22431,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22431,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22431,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22431,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22431,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22431,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22431,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22439,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22439,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22439,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22439,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22439,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22439,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22439,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22439,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22440,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22440,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22440,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22440,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22440,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22440,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22440,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22440,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22442,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22442,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22442,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22442,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22442,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22442,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22442,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22442,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22463,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22463,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22463,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22463,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22463,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
22463,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
22463,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
22463,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
22464,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
22464,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
22464,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
22464,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
22464,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
