"CET's, years 1-4",,,,,,,,,,,
LC User Id,Module 1,Module 2,Module 3,Module 4,Module 1 alias,Module 2 alias,Module 3 alias,Module 4 alias,Term,Placed Subject,Placed Level
28137,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
49033,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
43019,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
49205,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
49725,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
5134,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Third,Elementary Education,Middle School
4259,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Third,Elementary Education,Middle School
37743,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Elementary School
35506,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Elementary School
2608,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
41923,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Elementary School
2768,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
28291,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
2722,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
2747,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
28339,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
2757,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
2730,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
2815,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
2794,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
3003,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
2748,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
4866,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Elementary School
30262,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
4306,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
29371,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
26448,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Elementary School
28025,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
28414,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
4330,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
5051,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
43091,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Elementary School
26572,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
2753,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Elementary School
26529,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
28436,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
26420,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
27739,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
2142,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Elementary School
4201,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Elementary School
4495,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Elementary School
4258,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Elementary School
38298,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,High School
2649,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,High School
22857,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,High School
28858,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,High School
22336,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,High School
4426,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,High School
4471,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,High School
37099,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Middle School
28386,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
27177,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
2674,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Middle School
5452,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
2728,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Middle School
28706,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
2638,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Middle School
4215,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
2599,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Fourth,ESL,Middle School
28316,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
4253,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
4194,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Middle School
26526,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Middle School
31772,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Middle School
30998,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
28007,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
2141,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Second,ESL,Middle School
39782,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Initial,ESL,Middle School
4118,43793,43657,43221,43229,cet-ell-k-12-year-1-module-1-training,cet-ell-k-12-year-1-module-2,cet-ell-k-12-year-1-module-1,cet-ell-k-12-year-1-module-4,Third,ESL,Middle School
28477,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Initial,French,High School
49673,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Initial,French,High School
2666,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Fourth,French,High School
2785,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Fourth,French,High School
30869,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Second,French,High School
5322,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Third,French,High School
5148,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Third,French,High School
28301,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Initial,French,Middle School
29642,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Third,French,Middle School
2820,43801,43329,43417,43421,cet-wl-year-1-module-1-training,cet-wl-year-1-module-2,cet-wl-year-1-module-3,cet-wl-year-1-module-4,Fourth,German,Middle School
3677,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Language Arts (MS only),Middle School
2689,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Language Arts (MS only),Middle School
2652,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Language Arts (MS only),Middle School
2687,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Language Arts (MS only),Middle School
2699,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Language Arts (MS only),Middle School
27951,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
36601,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
37512,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
36565,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
36392,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
28079,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
36603,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
2634,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Mandarin Immersion,Elementary School
2809,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Mandarin Immersion,Elementary School
2682,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Mandarin Immersion,Elementary School
2810,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Mandarin Immersion,Elementary School
28064,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
28055,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
22452,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
30283,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
28047,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
27821,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
22329,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
38434,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
5447,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
28031,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
28182,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
4597,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
28056,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
36564,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
22400,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
3105,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
30066,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
30065,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
22451,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
22455,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
28550,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
43075,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Mandarin Immersion,Elementary School
28053,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
28050,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
22403,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Mandarin Immersion,Elementary School
28166,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
30092,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Mandarin Immersion,Elementary School
2252,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Second,Math,Middle School
28482,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Second,Math,Middle School
31030,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Second,Math,Middle School
5394,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Third,Math,Middle School
2604,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Science,Middle School
29922,43785,43253,43261,43245,cet-dl-6-8-year-1-module-1-training,cet-dl-6-8-year-1-module-2,cet-dl-6-8-year-1-module-3,cet-dl-6-8-year-1-module-4,Second,Science,Middle School
2725,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Science,Middle School
34677,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Initial,Science,Middle School
27656,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Second,Science,Middle School
39293,43785,43253,43261,43245,cet-dl-6-8-year-1-module-1-training,cet-dl-6-8-year-1-module-2,cet-dl-6-8-year-1-module-3,cet-dl-6-8-year-1-module-4,Initial,Social Studies,Middle School
2974,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Fourth,Social Studies,Middle School
28021,43785,43253,43261,43245,cet-dl-6-8-year-1-module-1-training,cet-dl-6-8-year-1-module-2,cet-dl-6-8-year-1-module-3,cet-dl-6-8-year-1-module-4,Second,Social Studies,Middle School
30067,43821,43165,43193,43197,cet-core-6-12-year-1-module-1-training,cet-core-6-12-year-1-module-2,cet-core-6-12-year-1-module-3,cet-core-6-12-year-1-module-4,Second,Social Studies,Middle School
28494,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Spanish,Elementary School
26744,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Spanish,Elementary School
22324,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Spanish,Elementary School
28345,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Spanish,Elementary School
29139,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Spanish,Elementary School
31161,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Spanish,Elementary School
2677,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Spanish,Elementary School
3004,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Spanish,Elementary School
2758,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Spanish,Elementary School
5417,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Spanish,Elementary School
5446,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Spanish,Elementary School
2598,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Spanish,Elementary School
2640,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Fourth,Spanish,Elementary School
42503,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Spanish,Elementary School
34601,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Initial,Spanish,Elementary School
4821,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Spanish,Elementary School
27920,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Spanish,Elementary School
27953,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Spanish,Elementary School
28487,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Second,Spanish,Elementary School
5240,43737,43741,43745,43749,cet-flex-module-1,cet-flex-module-2,cet-flex-module-3,cet-flex-module-4,Third,Spanish,Elementary School
